transaction_id,transaction_date,customer_id,account_id,merchant_id,amount,is_fraud
1002590,2025-01-03,3137,2481,652,18.61,False
1002591,2025-01-22,1430,3112,1565,85.53,False
1002592,2025-01-27,5256,4848,1018,447.45,False
1002593,2025-01-11,7660,14597,1829,347.05,False
1002594,2025-01-30,446,7248,6,364.62,False
1002595,2025-01-29,4166,9426,1424,198.76,False
1002596,2025-01-21,1869,4943,204,431.6,False
1002597,2025-01-31,7949,2523,540,234.46,False
1002598,2025-01-09,6663,8595,1554,98.04,False
1002599,2025-01-28,2111,12239,1077,57.83,False
1002600,2025-01-23,6981,7185,155,114.76,False
1002601,2025-01-18,1608,746,631,507.55,False
1002602,2025-01-16,7096,11256,1543,214.57,False
1002603,2025-01-28,883,2655,1613,146.86,False
1002604,2025-01-22,4603,12903,640,428.93,False
1002605,2025-01-10,6747,3251,667,407.31,False
1002606,2025-01-29,8478,5105,130,361.38,False
1002607,2025-01-07,1680,13937,1865,234.67,False
1002608,2025-01-16,612,9444,1695,171.81,False
1002609,2025-01-31,4788,7224,859,79.4,False
1002610,2025-01-08,8295,5012,964,455.89,False
1002611,2025-01-25,7320,5261,1763,310.58,False
1002612,2025-01-16,4932,14225,1114,19.54,False
1002613,2025-01-12,505,12651,1951,152.23,False
1002614,2025-01-07,1319,12586,437,139.35,False
1002615,2025-01-22,9553,4665,484,736.89,False
1002616,2025-01-18,8346,5209,1410,138.76,False
1002617,2025-01-06,3895,10631,1934,398.16,False
1002618,2025-01-02,7078,4751,926,110.24,False
1002619,2025-01-16,4117,14538,981,314.42,False
1002620,2025-01-29,7640,6148,1432,1186.1,False
1002621,2025-01-26,7572,14367,533,919.04,False
1002622,2025-01-07,4330,9581,465,137.28,False
1002623,2025-01-25,5358,107,1140,128.74,False
1002624,2025-01-31,4834,11390,1908,62.54,False
1002625,2025-01-10,9312,2824,99,50.06,False
1002626,2025-01-20,3617,10895,1279,443.33,False
1002627,2025-01-23,7901,3416,721,265.49,False
1002628,2025-01-06,1082,7847,590,28.45,False
1002629,2025-01-07,2948,4216,922,97.67,False
1002630,2025-01-31,5296,6996,1000,170.99,False
1002631,2025-01-06,9186,1847,1981,56.56,False
1002632,2025-01-21,1925,9235,1553,339.94,False
1002633,2025-01-17,6269,3588,230,383.2,False
1002634,2025-01-17,3096,3305,1396,245.88,False
1002635,2025-01-01,3840,8779,795,254.55,False
1002636,2025-01-28,4573,2714,497,211.13,False
1002637,2025-01-25,5397,9070,1980,170.98,False
1002638,2025-01-20,6427,6587,738,115.31,False
1002639,2025-01-09,7753,14511,921,28.11,False
1002640,2025-01-26,9906,9975,1084,113.4,False
1002641,2025-01-18,2718,11628,1753,334.73,False
1002642,2025-01-17,6619,9368,1898,592.59,False
1002643,2025-01-21,722,14808,899,66.9,False
1002644,2025-01-14,647,11182,1178,254.24,False
1002645,2025-01-12,5842,5662,391,448.97,False
1002646,2025-01-13,9295,3979,1471,29.51,False
1002647,2025-01-02,407,13229,432,378.39,False
1002648,2025-01-01,1642,13509,786,178.44,False
1002649,2025-01-27,9061,11185,425,1066.58,False
1002650,2025-01-30,2860,7285,958,236.48,False
1002651,2025-01-24,1013,14245,175,226.89,False
1002652,2025-01-01,1890,14694,700,100.07,False
1002653,2025-01-21,962,729,1789,17.66,False
1002654,2025-01-18,4594,13457,577,793.45,False
1002655,2025-01-15,1439,9567,308,62.71,False
1002656,2025-01-25,4446,11960,1554,71.53,False
1002657,2025-01-31,6338,2780,959,0.03,False
1002658,2025-01-02,5139,7488,1303,35.54,False
1002659,2025-01-24,9068,11947,90,345.56,True
1002660,2025-01-25,7436,12328,1078,4.56,False
1002661,2025-01-20,4793,14724,455,101.45,False
1002662,2025-01-28,3347,9293,610,31.22,False
1002663,2025-01-07,7469,9691,1260,376.91,False
1002664,2025-01-29,952,1200,1709,427.78,False
1002665,2025-01-09,8378,3950,27,84.37,False
1002666,2025-01-15,7316,14539,1644,239.08,False
1002667,2025-01-11,1889,12163,1468,114.72,False
1002668,2025-01-24,7896,589,553,7.28,False
1002669,2025-01-20,8082,2584,685,129.78,False
1002670,2025-01-19,9567,12951,1311,54.09,False
1002671,2025-01-17,8657,12262,432,69.1,False
1002672,2025-01-12,2673,6711,299,1479.75,False
1002673,2025-01-14,5914,12528,197,41.56,False
1002674,2025-01-06,7133,6781,1311,210.94,False
1002675,2025-01-09,1756,13394,1831,584.53,False
1002676,2025-01-21,4723,2389,1929,774.99,False
1002677,2025-01-13,632,9973,1769,15.87,False
1002678,2025-01-21,5026,13329,54,301.28,False
1002679,2025-01-23,2845,6389,900,220.11,False
1002680,2025-01-26,7665,14279,1560,140.81,False
1002681,2025-01-27,5648,3853,934,502.11,False
1002682,2025-01-01,636,12931,1152,341.77,False
1002683,2025-01-27,4613,4855,845,111.7,False
1002684,2025-01-04,4369,3237,1461,205.3,False
1002685,2025-01-05,1459,14782,1317,136.73,False
1002686,2025-01-09,6142,8095,740,315.9,False
1002687,2025-01-06,3944,5813,1832,95.58,False
1002688,2025-01-09,3015,13169,1317,371.01,False
1002689,2025-01-09,1235,5309,1118,261.04,False
1002690,2025-01-17,3643,13502,1828,108.87,False
1002691,2025-01-04,8923,8551,593,110.78,False
1002692,2025-01-30,5378,14816,692,145.74,False
1002693,2025-01-15,5581,13494,1139,185.61,False
1002694,2025-01-14,1630,6654,1076,272.21,False
1002695,2025-01-16,109,415,1261,254.34,False
1002696,2025-01-21,7488,11100,1208,211.24,False
1002697,2025-01-10,8322,7936,1071,207.55,False
1002698,2025-01-29,9828,6638,324,90.59,False
1002699,2025-01-14,1256,10144,1328,156.77,False
1002700,2025-01-19,3381,13812,1986,376.94,False
1002701,2025-01-07,9272,4880,194,514.77,False
1002702,2025-01-10,6799,55,517,9.15,True
1002703,2025-01-14,4693,10478,1369,71.95,False
1002704,2025-01-16,9467,5575,1336,416.35,False
1002705,2025-01-22,9879,13418,398,32.5,False
1002706,2025-01-10,7334,4033,296,617.84,False
1002707,2025-01-10,9727,3571,1948,259.13,False
1002708,2025-01-10,926,12835,432,605.83,False
1002709,2025-01-08,4501,1328,1350,173.64,False
1002710,2025-01-02,8154,14415,973,96.84,False
1002711,2025-01-26,4209,13296,1488,49.97,False
1002712,2025-01-27,3298,5624,77,60.15,False
1002713,2025-01-05,7389,9794,1685,158.71,False
1002714,2025-01-10,6552,13382,610,65.42,False
1002715,2025-01-09,9885,1760,547,319.16,False
1002716,2025-01-08,5129,2977,902,222.54,False
1002717,2025-01-12,1984,13273,771,164.67,False
1002718,2025-01-01,5209,7194,1722,39.17,False
1002719,2025-01-28,9676,8691,50,368.84,False
1002720,2025-01-10,4968,5759,706,333.69,False
1002721,2025-01-09,4730,1638,1204,150.51,False
1002722,2025-01-04,3137,10051,859,95.26,False
1002723,2025-01-01,6263,612,1635,101.91,False
1002724,2025-01-01,6384,2696,387,282.59,False
1002725,2025-01-24,6542,4866,1529,310.29,False
1002726,2025-01-23,2624,8257,1882,17.52,False
1002727,2025-01-24,5511,6461,441,31.7,False
1002728,2025-01-03,3777,5844,1499,53.06,False
1002729,2025-01-31,6629,14970,957,301.29,False
1002730,2025-01-23,3531,8987,1055,220.98,False
1002731,2025-01-05,7842,804,978,113.88,False
1002732,2025-01-18,9037,6257,74,2.57,True
1002733,2025-01-10,2961,11409,146,80.2,False
1002734,2025-01-09,1084,3195,405,505.21,False
1002735,2025-01-06,8482,9735,191,182.89,False
1002736,2025-01-02,7777,11530,745,15.68,False
1002737,2025-01-03,6338,11585,567,583.98,False
1002738,2025-01-15,2683,10023,974,155.19,False
1002739,2025-01-17,4536,10295,991,36.93,False
1002740,2025-01-16,7533,7369,565,186.43,False
1002741,2025-01-17,7596,11041,1529,350.08,False
1002742,2025-01-13,9372,1353,1361,67.91,False
1002743,2025-01-05,9844,8377,1948,85.27,False
1002744,2025-01-07,7252,9316,1623,164.5,False
1002745,2025-01-18,8838,14241,1054,146.56,False
1002746,2025-01-26,7474,9681,118,889.11,False
1002747,2025-01-02,1915,1524,45,86.62,False
1002748,2025-01-23,358,12126,1142,618.96,False
1002749,2025-01-26,6596,8642,434,240.47,False
1002750,2025-01-13,7035,9668,501,263.32,False
1002751,2025-01-24,9569,12628,1586,411.46,False
1002752,2025-01-06,1326,14174,1685,30.84,False
1002753,2025-01-27,7538,3390,1686,60.79,True
1002754,2025-01-16,1669,2395,1732,530.52,False
1002755,2025-01-04,1655,3037,465,82.61,False
1002756,2025-01-18,2949,14994,1581,91.71,False
1002757,2025-01-15,6965,14868,1251,140.71,False
1002758,2025-01-27,3530,10943,974,249.23,False
1002759,2025-01-02,7300,499,771,703.32,False
1002760,2025-01-28,846,10640,936,22.18,False
1002761,2025-01-11,5256,13148,19,157.21,False
1002762,2025-01-21,810,5576,1795,266.39,False
1002763,2025-01-17,8878,9936,659,193.84,False
1002764,2025-01-24,9881,1831,614,61.45,False
1002765,2025-01-24,4794,1846,380,32.92,False
1002766,2025-01-01,8386,7029,429,207.96,False
1002767,2025-01-20,8551,5415,332,97.98,False
1002768,2025-01-29,8319,11568,1025,318.49,False
1002769,2025-01-21,1908,11052,243,345.2,False
1002770,2025-01-13,7516,327,1232,223.77,False
1002771,2025-01-24,7076,5353,1473,448.87,False
1002772,2025-01-21,3462,10519,575,86.59,False
1002773,2025-01-29,3135,2949,1874,783.11,False
1002774,2025-01-26,5114,10570,1831,681.88,False
1002775,2025-01-07,3436,9191,255,305.35,False
1002776,2025-01-06,8823,12990,852,132.74,False
1002777,2025-01-06,2532,10070,1516,444.83,False
1002778,2025-01-13,8744,8743,1352,270.11,False
1002779,2025-01-17,7765,14491,1381,442.69,False
1002780,2025-01-09,7340,14122,90,338.57,False
1002781,2025-01-13,1640,9943,1671,699.03,False
1002782,2025-01-05,4374,1445,535,359.95,False
1002783,2025-01-13,7223,391,1878,412.97,False
1002784,2025-01-09,3902,8526,67,234.38,False
1002785,2025-01-03,8049,12092,433,69.62,False
1002786,2025-01-02,9887,14393,1827,343.58,False
1002787,2025-01-13,1538,9938,1663,159.8,False
1002788,2025-01-04,9509,12079,966,20.32,False
1002789,2025-01-28,8957,8966,909,38.64,True
1002790,2025-01-09,5033,1027,1389,115.59,False
1002791,2025-01-22,3264,5436,890,15.19,False
1002792,2025-01-28,7401,6458,229,62.47,False
1002793,2025-01-01,4764,11543,724,360.79,False
1002794,2025-01-01,8990,13643,649,38.51,False
1002795,2025-01-31,4353,3230,1959,36.02,False
1002796,2025-01-16,8353,1408,1334,248.77,False
1002797,2025-01-14,6213,6299,295,185.67,False
1002798,2025-01-02,7644,13743,945,458.8,False
1002799,2025-01-26,2210,10386,1669,328.91,False
1002800,2025-01-24,1727,3530,967,235.72,False
1002801,2025-01-12,4632,5395,248,106.89,False
1002802,2025-01-24,5927,6372,811,203.77,False
1002803,2025-01-24,4994,12096,140,279.2,False
1002804,2025-01-14,1482,9928,1435,293.46,False
1002805,2025-01-15,7618,7303,1392,204.26,False
1002806,2025-01-15,1662,11175,1956,383.0,False
1002807,2025-01-21,2250,11806,1424,334.23,False
1002808,2025-01-31,8679,8425,1992,17.4,False
1002809,2025-01-05,1898,14510,1361,521.66,False
1002810,2025-01-29,156,10924,71,358.28,False
1002811,2025-01-29,132,2222,913,61.29,False
1002812,2025-01-02,6946,3564,1500,179.55,False
1002813,2025-01-23,7046,7471,489,206.87,False
1002814,2025-01-10,4711,10062,1141,111.96,False
1002815,2025-01-12,8681,10138,1232,33.62,False
1002816,2025-01-04,9265,12265,1816,128.01,False
1002817,2025-01-31,1811,1192,1749,66.67,False
1002818,2025-01-21,5005,12474,80,1134.21,False
1002819,2025-01-26,8799,7207,969,334.56,False
1002820,2025-01-18,8668,6270,6,310.67,False
1002821,2025-01-27,6760,3345,974,537.32,False
1002822,2025-01-18,1143,12877,883,187.78,False
1002823,2025-01-03,2012,560,30,39.12,False
1002824,2025-01-18,742,13559,651,571.25,False
1002825,2025-01-25,2192,3765,377,103.72,False
1002826,2025-01-17,1063,8018,743,2.55,False
1002827,2025-01-11,8676,12723,1926,900.92,False
1002828,2025-01-04,5699,8909,618,30.64,False
1002829,2025-01-06,3269,14972,93,233.21,False
1002830,2025-01-30,3865,8850,1674,269.15,False
1002831,2025-01-28,2182,386,729,6.95,False
1002832,2025-01-12,49,5470,811,426.55,False
1002833,2025-01-21,5927,8705,1310,32.57,False
1002834,2025-01-20,1674,2805,767,210.57,False
1002835,2025-01-20,2688,4276,1097,309.72,False
1002836,2025-01-10,905,12096,978,922.35,False
1002837,2025-01-28,5671,14134,983,90.21,False
1002838,2025-01-28,1505,4952,1933,59.04,False
1002839,2025-01-12,8421,9905,1983,138.73,False
1002840,2025-01-05,3611,10528,828,59.22,False
1002841,2025-01-22,6491,9799,700,541.08,False
1002842,2025-01-10,1830,7172,913,955.62,False
1002843,2025-01-09,1308,13252,552,38.43,False
1002844,2025-01-23,1489,902,1325,420.54,False
1002845,2025-01-17,2196,13332,285,309.77,False
1002846,2025-01-28,5513,10097,1182,283.45,False
1002847,2025-01-11,8240,14464,612,282.46,False
1002848,2025-01-09,4185,3608,803,82.7,False
1002849,2025-01-27,5464,7761,436,124.09,False
1002850,2025-01-04,1571,11273,429,342.65,False
1002851,2025-01-29,8795,881,596,665.32,False
1002852,2025-01-30,7743,4679,138,60.83,False
1002853,2025-01-29,5934,10130,199,92.61,False
1002854,2025-01-01,3826,14679,617,854.87,False
1002855,2025-01-29,5375,1708,334,327.79,False
1002856,2025-01-08,6537,6631,1189,27.53,False
1002857,2025-01-06,2697,9612,1664,263.53,False
1002858,2025-01-02,2425,2238,1542,153.46,False
1002859,2025-01-20,8959,14560,1639,682.44,False
1002860,2025-01-01,4548,3120,1475,610.53,False
1002861,2025-01-12,9437,12989,354,561.75,False
1002862,2025-01-02,8101,10124,1004,648.54,False
1002863,2025-01-23,8494,310,804,99.29,False
1002864,2025-01-17,267,8289,251,3.22,False
1002865,2025-01-15,3886,10712,336,11.79,False
1002866,2025-01-19,2448,8925,919,906.01,False
1002867,2025-01-21,4753,9206,1111,634.35,False
1002868,2025-01-30,5681,13324,1643,297.53,False
1002869,2025-01-18,6746,10532,1114,112.41,False
1002870,2025-01-27,4129,9759,458,180.93,False
1002871,2025-01-01,7841,8292,958,7.08,False
1002872,2025-01-03,587,2888,132,42.27,False
1002873,2025-01-29,2990,6368,1763,203.91,False
1002874,2025-01-28,9326,12192,574,23.21,False
1002875,2025-01-03,8882,14939,569,108.53,False
1002876,2025-01-24,2727,316,326,119.51,False
1002877,2025-01-23,1674,4916,60,352.43,False
1002878,2025-01-24,7577,9342,538,202.56,False
1002879,2025-01-30,5952,11181,386,295.07,False
1002880,2025-01-06,1847,10880,45,783.38,False
1002881,2025-01-26,3111,3753,1633,275.66,False
1002882,2025-01-01,5762,10213,997,206.73,False
1002883,2025-01-01,4727,13034,1153,474.02,False
1002884,2025-01-28,1291,5080,751,304.53,False
1002885,2025-01-31,1436,14519,57,35.42,False
1002886,2025-01-14,4114,10180,1287,38.35,False
1002887,2025-01-12,3707,2987,1911,103.93,False
1002888,2025-01-31,6365,3753,737,85.13,False
1002889,2025-01-31,806,13145,823,117.47,False
1002890,2025-01-09,1228,6801,530,308.4,False
1002891,2025-01-26,9465,5828,289,217.98,False
1002892,2025-01-21,697,11041,1863,50.21,False
1002893,2025-01-31,9496,1999,372,707.58,False
1002894,2025-01-30,1335,6313,137,91.47,False
1002895,2025-01-14,8028,3966,1831,2.59,False
1002896,2025-01-23,5950,11556,91,35.42,False
1002897,2025-01-29,4874,99,879,19.12,False
1002898,2025-01-24,1511,9815,387,210.59,False
1002899,2025-01-21,7069,9246,1183,71.33,False
1002900,2025-01-16,4105,3847,557,394.74,False
1002901,2025-01-13,8875,259,1337,77.68,False
1002902,2025-01-18,6699,1007,13,72.15,False
1002903,2025-01-28,6153,13258,23,140.37,False
1002904,2025-01-15,3336,711,386,192.53,False
1002905,2025-01-12,1500,4002,97,154.75,False
1002906,2025-01-05,7019,4721,1927,526.83,False
1002907,2025-01-18,8360,2845,418,278.82,False
1002908,2025-01-15,8350,4919,205,288.88,False
1002909,2025-01-01,9657,6943,615,198.56,False
1002910,2025-01-02,1415,12021,1296,336.43,False
1002911,2025-01-08,1164,7780,71,474.4,False
1002912,2025-01-26,2409,12061,1587,404.95,False
1002913,2025-01-16,2973,7925,650,129.33,False
1002914,2025-01-26,6208,3926,106,563.31,False
1002915,2025-01-11,668,10464,598,1068.94,False
1002916,2025-01-01,2399,3337,1431,422.18,False
1002917,2025-01-08,9268,12346,1395,293.59,False
1002918,2025-01-17,8400,12139,1276,536.49,False
1002919,2025-01-06,7578,5374,272,199.39,False
1002920,2025-01-03,784,6897,1713,459.76,False
1002921,2025-01-16,3596,5567,667,380.97,False
1002922,2025-01-12,6814,11022,807,239.01,False
1002923,2025-01-11,8188,6230,721,50.17,False
1002924,2025-01-19,4439,643,1582,53.66,False
1002925,2025-01-05,8340,1868,1428,15.35,False
1002926,2025-01-05,1450,11218,1389,15.67,False
1002927,2025-01-21,1424,7428,1292,170.03,False
1002928,2025-01-18,1291,6750,774,363.36,False
1002929,2025-01-21,1962,12155,1624,232.69,False
1002930,2025-01-19,8022,9869,1579,503.97,False
1002931,2025-01-04,2716,13323,777,485.94,False
1002932,2025-01-15,5234,1177,687,1131.61,False
1002933,2025-01-24,1463,4501,1698,265.45,False
1002934,2025-01-12,8863,14199,1738,12.91,False
1002935,2025-01-01,3349,1498,994,503.07,False
1002936,2025-01-18,6387,6927,1742,195.4,False
1002937,2025-01-01,2963,12668,1400,317.61,False
1002938,2025-01-15,5150,6178,1123,264.89,False
1002939,2025-01-31,4930,1449,1583,614.94,False
1002940,2025-01-23,7903,5539,1094,433.84,False
1002941,2025-01-22,5970,6681,1504,57.78,False
1002942,2025-01-13,2283,13629,1467,53.16,False
1002943,2025-01-10,320,4523,1184,190.37,True
1002944,2025-01-08,8826,1413,594,518.33,False
1002945,2025-01-09,285,14370,28,141.77,False
1002946,2025-01-29,3685,5490,44,427.05,False
1002947,2025-01-27,6608,6023,19,278.58,False
1002948,2025-01-17,6713,4190,775,15.48,False
1002949,2025-01-24,6961,11074,1743,198.91,False
1002950,2025-01-20,799,11112,1665,409.38,False
1002951,2025-01-10,3494,14452,1792,483.36,False
1002952,2025-01-17,275,7868,1007,40.12,False
1002953,2025-01-30,2393,7409,1839,178.75,False
1002954,2025-01-17,1373,13394,1823,38.54,False
1002955,2025-01-10,2624,664,1904,122.59,False
1002956,2025-01-24,4076,8400,954,51.93,False
1002957,2025-01-11,745,5596,808,396.47,False
1002958,2025-01-31,8982,7656,751,2.64,False
1002959,2025-01-07,1860,9265,219,29.27,False
1002960,2025-01-09,6572,1345,930,130.93,False
1002961,2025-01-20,7294,9327,1064,141.59,False
1002962,2025-01-31,100,2960,663,272.32,False
1002963,2025-01-15,6016,8958,1089,224.08,False
1002964,2025-01-18,514,9023,1448,87.68,False
1002965,2025-01-04,3009,12588,206,683.85,False
1002966,2025-01-20,7016,6066,1665,81.29,False
1002967,2025-01-28,7353,8303,1820,1066.93,False
1002968,2025-01-08,6805,5683,1487,886.57,False
1002969,2025-01-05,4780,8996,194,120.34,False
1002970,2025-01-13,9000,14864,1129,505.21,False
1002971,2025-01-29,6866,13224,452,93.0,False
1002972,2025-01-04,6182,12143,790,176.63,False
1002973,2025-01-19,2031,13370,546,1276.69,False
1002974,2025-01-09,984,13413,1486,533.11,False
1002975,2025-01-08,4933,6235,264,126.16,False
1002976,2025-01-20,4351,10118,658,602.35,False
1002977,2025-01-08,9163,10880,513,56.92,False
1002978,2025-01-10,7142,8253,242,316.71,False
1002979,2025-01-18,7037,7681,767,762.22,False
1002980,2025-01-29,7177,10189,41,52.19,False
1002981,2025-01-23,3236,3733,1068,281.55,False
1002982,2025-01-03,5670,3788,346,200.78,False
1002983,2025-01-14,812,14945,961,32.31,False
1002984,2025-01-21,6573,1607,1480,42.71,False
1002985,2025-01-30,1138,2814,179,346.26,False
1002986,2025-01-12,7465,9930,389,186.51,False
1002987,2025-01-16,735,8018,1918,398.23,True
1002988,2025-01-17,590,8374,779,828.97,False
1002989,2025-01-04,4020,13563,558,8.34,False
1002990,2025-01-04,2493,52,1718,197.98,False
1002991,2025-01-20,9610,59,869,251.96,False
1002992,2025-01-02,3410,6638,777,6.88,False
1002993,2025-01-03,1818,10314,320,279.59,False
1002994,2025-01-25,5225,11964,988,12.21,False
1002995,2025-01-06,5674,7853,886,41.21,False
1002996,2025-01-16,9347,1507,1156,440.37,False
1002997,2025-01-02,7383,6046,795,445.1,False
1002998,2025-01-23,511,9629,896,390.37,False
1002999,2025-01-11,1302,285,924,348.64,False
1003000,2025-01-29,9813,7842,1881,277.63,False
1003001,2025-01-10,2579,11175,1190,10.98,False
1003002,2025-01-15,8480,10679,556,161.48,False
1003003,2025-01-06,7382,8401,1133,373.59,False
1003004,2025-01-29,7833,3108,1575,59.52,False
1003005,2025-01-29,1806,10386,1727,75.82,False
1003006,2025-01-18,542,12453,424,76.04,False
1003007,2025-01-13,779,2571,1224,81.8,False
1003008,2025-01-20,9530,12760,40,52.24,False
1003009,2025-01-23,5437,13498,1354,13.5,False
1003010,2025-01-18,5953,4173,1077,154.15,False
1003011,2025-01-02,953,12036,640,572.04,False
1003012,2025-01-28,337,8762,1940,75.68,False
1003013,2025-01-23,5976,115,298,65.83,False
1003014,2025-01-09,3008,6595,1370,47.61,False
1003015,2025-01-03,6100,4511,1997,13.17,False
1003016,2025-01-13,1621,1255,1654,2.98,False
1003017,2025-01-19,9962,6504,1315,197.11,False
1003018,2025-01-03,5674,3267,375,88.96,False
1003019,2025-01-19,700,10690,381,167.36,False
1003020,2025-01-10,4565,12590,727,100.0,False
1003021,2025-01-31,5516,11335,1137,323.73,False
1003022,2025-01-14,1737,11555,575,41.76,False
1003023,2025-01-18,1132,10059,952,268.67,False
1003024,2025-01-20,8655,13146,546,309.29,False
1003025,2025-01-18,5716,13484,818,349.58,False
1003026,2025-01-09,389,14908,1858,439.11,False
1003027,2025-01-12,7286,3935,1012,293.72,False
1003028,2025-01-14,6994,9067,197,471.23,False
1003029,2025-01-03,6172,12477,867,278.22,False
1003030,2025-01-01,9701,9279,1680,88.36,False
1003031,2025-01-19,7776,5889,263,112.98,True
1003032,2025-01-14,7868,6364,1116,367.99,False
1003033,2025-01-04,5442,2721,887,337.59,False
1003034,2025-01-14,6728,3198,37,308.44,False
1003035,2025-01-04,351,13969,1375,411.76,False
1003036,2025-01-30,5671,7254,289,884.15,False
1003037,2025-01-06,1263,4624,1664,95.37,False
1003038,2025-01-15,5703,5440,226,601.52,False
1003039,2025-01-28,8395,14205,552,258.7,False
1003040,2025-01-21,9623,767,1398,31.78,False
1003041,2025-01-04,8638,14601,1480,351.18,False
1003042,2025-01-22,982,10921,400,1068.06,False
1003043,2025-01-21,7459,13766,496,16.56,False
1003044,2025-01-19,7719,14614,567,305.73,False
1003045,2025-01-11,2091,6267,659,211.12,False
1003046,2025-01-17,953,5129,1057,99.23,False
1003047,2025-01-22,5248,5597,1335,269.89,False
1003048,2025-01-20,9432,9810,729,328.16,False
1003049,2025-01-11,4254,14055,595,187.4,False
1003050,2025-01-16,2368,2124,1852,495.46,False
1003051,2025-01-30,8390,8003,647,262.83,False
1003052,2025-01-12,7963,4589,167,446.88,False
1003053,2025-01-05,2875,682,784,171.69,False
1003054,2025-01-14,2028,4804,550,638.67,False
1003055,2025-01-23,1080,11159,1466,103.86,False
1003056,2025-01-22,6727,13738,1932,506.16,False
1003057,2025-01-05,7711,519,48,132.89,False
1003058,2025-01-31,4421,1964,1756,54.01,False
1003059,2025-01-25,5246,7046,1978,112.05,False
1003060,2025-01-09,5264,6226,1185,412.58,False
1003061,2025-01-05,2595,9349,86,198.05,False
1003062,2025-01-24,5137,4985,228,378.46,False
1003063,2025-01-24,7721,13437,1261,164.63,False
1003064,2025-01-20,5500,8211,357,198.66,False
1003065,2025-01-29,9150,10183,1248,10.02,False
1003066,2025-01-17,832,8854,16,131.64,False
1003067,2025-01-22,3677,8906,520,346.73,False
1003068,2025-01-27,758,11567,1626,89.99,False
1003069,2025-01-19,3223,11715,119,317.83,False
1003070,2025-01-30,5876,3496,1944,163.82,False
1003071,2025-01-10,6231,8648,1132,53.87,False
1003072,2025-01-08,6224,9745,1088,95.65,False
1003073,2025-01-17,4140,3945,944,202.0,False
1003074,2025-01-08,1105,12412,792,941.94,False
1003075,2025-01-16,789,14990,1965,75.73,False
1003076,2025-01-08,4164,1584,273,48.43,False
1003077,2025-01-15,2719,1035,900,228.26,False
1003078,2025-01-07,8228,1661,792,292.34,False
1003079,2025-01-07,9170,7759,1518,86.5,False
1003080,2025-01-31,6315,12325,1654,73.41,False
1003081,2025-01-22,8728,6921,1521,684.69,False
1003082,2025-01-15,2960,11893,591,434.03,False
1003083,2025-01-05,8639,7126,677,255.15,False
1003084,2025-01-04,6963,12694,384,390.56,False
1003085,2025-01-20,9638,4297,363,4.95,False
1003086,2025-01-06,3787,14919,1657,17.2,False
1003087,2025-01-05,2845,1773,80,99.93,False
1003088,2025-01-13,5918,3157,198,251.36,False
1003089,2025-01-10,9209,4818,807,440.28,False
1003090,2025-01-28,9070,14289,1707,554.11,False
1003091,2025-01-09,1965,11018,1331,14.86,False
1003092,2025-01-24,9255,6248,948,242.35,False
1003093,2025-01-19,2500,6746,923,328.87,False
1003094,2025-01-24,2883,11895,1564,193.39,False
1003095,2025-01-02,7132,9711,1960,304.29,False
1003096,2025-01-24,441,13740,1095,17.87,False
1003097,2025-01-14,9571,10474,548,533.88,False
1003098,2025-01-16,6372,14290,789,200.69,False
1003099,2025-01-01,3925,4061,1465,520.13,False
1003100,2025-01-30,9236,128,256,86.03,False
1003101,2025-01-22,4960,3862,154,12.5,False
1003102,2025-01-27,850,4437,1590,840.01,False
1003103,2025-01-03,5947,1476,1182,146.46,False
1003104,2025-01-09,830,6826,106,371.97,False
1003105,2025-01-26,317,4137,221,61.65,False
1003106,2025-01-05,7589,11471,1657,283.11,False
1003107,2025-01-11,2687,11896,1617,89.78,False
1003108,2025-01-20,7355,14698,62,221.27,False
1003109,2025-01-20,8030,1611,11,939.15,False
1003110,2025-01-24,1262,12284,1882,462.88,False
1003111,2025-01-11,4911,617,305,275.4,False
1003112,2025-01-31,9526,5353,582,131.4,False
1003113,2025-01-26,1428,12396,423,201.18,False
1003114,2025-01-16,9043,11635,1252,88.48,False
1003115,2025-01-28,1630,10959,691,481.74,False
1003116,2025-01-04,8241,12766,1399,268.25,False
1003117,2025-01-25,6996,10155,687,137.57,False
1003118,2025-01-12,5568,3836,511,87.03,False
1003119,2025-01-05,3962,9205,660,309.15,False
1003120,2025-01-12,2515,221,1300,67.45,False
1003121,2025-01-05,8317,3636,1150,410.14,False
1003122,2025-01-29,624,14157,362,161.95,False
1003123,2025-01-15,805,6761,1126,76.09,False
1003124,2025-01-30,5867,1143,235,225.15,False
1003125,2025-01-22,5668,11496,1518,411.46,False
1003126,2025-01-01,9743,11026,293,807.73,False
1003127,2025-01-24,8454,13435,946,282.55,False
1003128,2025-01-09,4503,2909,746,993.23,False
1003129,2025-01-16,4169,6149,1170,290.76,False
1003130,2025-01-26,4002,5677,917,112.76,False
1003131,2025-01-25,4699,1366,161,100.79,False
1003132,2025-01-14,2218,1423,1187,329.32,False
1003133,2025-01-10,1892,7809,664,32.66,False
1003134,2025-01-07,6360,7241,583,8.23,False
1003135,2025-01-19,7408,14138,283,284.06,False
1003136,2025-01-03,7999,14443,394,36.13,False
1003137,2025-01-13,7833,235,637,583.63,False
1003138,2025-01-04,4499,10742,1059,136.78,False
1003139,2025-01-20,777,9143,620,9.11,False
1003140,2025-01-17,4412,3703,596,189.47,False
1003141,2025-01-12,7865,5811,226,83.31,False
