account_id,customer_id,account_type,account_status
7559,4331,Current,Active
7560,6471,Credit,Active
7561,7078,Savings,Active
7562,4762,Credit,Active
7563,5220,Credit,Active
7564,7002,Current,Active
7565,1388,Credit,Active
7566,642,Current,Dormant
7567,5613,Current,Active
7568,7211,Credit,Active
7569,575,Credit,Active
7570,9914,Credit,Active
7571,9211,Credit,Active
7572,7797,Savings,Active
7573,8592,Current,Active
7574,4691,Credit,Active
7575,1457,Savings,Active
7576,1596,Credit,Active
7577,8309,Savings,Dormant
7578,7987,Current,Active
7579,8575,Credit,Active
7580,2130,Savings,Active
7581,832,Savings,Active
7582,4969,Current,Active
7583,3482,Credit,Active
7584,2118,Credit,Active
7585,4483,Current,Active
7586,2007,Current,Active
7587,8489,Current,Active
7588,6761,Savings,Dormant
7589,8911,Savings,Active
7590,5695,Current,Active
7591,6063,Credit,Active
7592,3080,Savings,Active
7593,5279,Current,Active
7594,11,Savings,Active
7595,4881,Savings,Active
7596,411,Current,Active
7597,599,Credit,Active
7598,824,Credit,Active
7599,7877,Savings,Active
7600,5218,Credit,Active
7601,7087,Credit,Active
7602,313,Current,Active
7603,6672,Current,Active
7604,6701,Current,Active
7605,2493,Credit,Active
7606,231,Credit,Dormant
7607,3741,Current,Active
7608,44,Credit,Active
7609,7533,Current,Active
7610,8093,Savings,Active
7611,7279,Savings,Active
7612,3458,Credit,Active
7613,5385,Credit,Closed
7614,5616,Credit,Closed
7615,5507,Credit,Active
7616,2996,Savings,Active
7617,3639,Current,Active
7618,7518,Savings,Closed
7619,3285,Current,Active
7620,8363,Credit,Active
7621,4342,Current,Active
7622,9832,Current,Active
7623,617,Current,Active
7624,240,Current,Active
7625,6053,Savings,Active
7626,6455,Credit,Active
7627,9115,Credit,Dormant
7628,4888,Current,Active
7629,1905,Credit,Active
7630,6166,Savings,Active
7631,813,Current,Dormant
7632,5000,Credit,Active
7633,7643,Credit,Active
7634,1731,Current,Active
7635,9024,Savings,Active
7636,3425,Current,Active
7637,6063,Current,Active
7638,2208,Credit,Active
7639,3369,Credit,Active
7640,5472,Current,Dormant
7641,2228,Current,Active
7642,7640,Credit,Active
7643,4381,Current,Active
7644,1821,Savings,Active
7645,8841,Current,Active
7646,189,Savings,Active
7647,9415,Current,Active
7648,5222,Current,Active
7649,8671,Current,Active
7650,6747,Credit,Active
7651,4613,Credit,Active
7652,1889,Credit,Active
7653,1551,Credit,Active
7654,7060,Credit,Active
7655,5234,Credit,Active
7656,5636,Current,Active
7657,34,Savings,Active
7658,8488,Credit,Active
7659,1430,Credit,Dormant
7660,5247,Current,Active
7661,1988,Credit,Active
7662,6272,Current,Dormant
7663,2883,Credit,Active
7664,9902,Savings,Active
7665,1548,Credit,Active
7666,463,Credit,Dormant
7667,6708,Current,Active
7668,5306,Credit,Dormant
7669,514,Current,Closed
7670,5175,Savings,Active
7671,3567,Credit,Active
7672,3804,Current,Active
7673,3939,Savings,Active
7674,1472,Savings,Active
7675,8004,Current,Active
7676,338,Current,Active
7677,7052,Credit,Active
7678,7445,Savings,Dormant
7679,3413,Savings,Active
7680,2393,Current,Active
7681,977,Savings,Active
7682,4979,Current,Dormant
7683,4069,Credit,Active
7684,9896,Current,Dormant
7685,872,Credit,Active
7686,3410,Current,Active
7687,2590,Credit,Dormant
7688,1550,Savings,Active
7689,4462,Current,Active
7690,2622,Current,Dormant
7691,2530,Current,Active
7692,7163,Credit,Active
7693,8352,Current,Active
7694,6400,Current,Active
7695,2582,Savings,Active
7696,6566,Current,Active
7697,7106,Current,Active
7698,6957,Current,Active
7699,2935,Current,Dormant
7700,2312,Savings,Active
7701,2796,Current,Active
7702,4329,Current,Active
7703,6824,Savings,Active
7704,4329,Credit,Active
7705,3589,Credit,Closed
7706,3117,Savings,Active
7707,4654,Savings,Closed
7708,3748,Credit,Active
7709,6825,Current,Active
7710,1460,Credit,Active
7711,4431,Current,Active
7712,2452,Savings,Active
7713,7332,Savings,Active
7714,4091,Savings,Active
7715,8964,Credit,Active
7716,5042,Savings,Active
7717,1112,Credit,Active
7718,9787,Current,Closed
7719,9474,Current,Active
7720,3586,Current,Dormant
7721,7602,Savings,Active
7722,2374,Current,Active
7723,6843,Savings,Closed
7724,8534,Credit,Active
7725,5099,Savings,Active
7726,4724,Current,Active
7727,2819,Savings,Active
7728,2926,Savings,Active
7729,9465,Credit,Active
7730,710,Savings,Active
7731,6993,Current,Active
7732,739,Savings,Dormant
7733,9971,Savings,Active
7734,4591,Current,Closed
7735,6088,Savings,Active
7736,3719,Credit,Active
7737,8202,Current,Active
7738,5082,Current,Active
7739,9930,Savings,Dormant
7740,2579,Credit,Active
7741,1559,Credit,Dormant
7742,4001,Current,Active
7743,4546,Current,Dormant
7744,5340,Savings,Active
7745,9057,Current,Active
7746,9993,Credit,Dormant
7747,2717,Savings,Active
7748,4303,Savings,Active
7749,1810,Credit,Active
7750,5831,Credit,Dormant
7751,1998,Current,Active
7752,2932,Credit,Active
7753,2131,Savings,Active
7754,4413,Savings,Active
7755,6514,Credit,Active
7756,2797,Current,Active
7757,7749,Savings,Active
7758,6324,Current,Active
7759,6746,Credit,Active
7760,5203,Current,Active
7761,1556,Savings,Active
7762,8182,Credit,Active
7763,4444,Savings,Active
7764,8523,Savings,Closed
7765,4706,Credit,Active
7766,4840,Current,Active
7767,3959,Credit,Active
7768,4665,Savings,Active
7769,9877,Savings,Active
7770,9163,Savings,Active
7771,747,Credit,Active
7772,2185,Credit,Active
7773,7947,Credit,Dormant
7774,9577,Credit,Active
7775,5322,Current,Active
7776,9211,Savings,Active
7777,7149,Current,Active
7778,2025,Savings,Active
7779,6174,Savings,Active
7780,9735,Current,Closed
7781,2712,Credit,Active
7782,7019,Savings,Active
7783,9647,Credit,Active
7784,7198,Current,Active
7785,1703,Savings,Active
7786,5530,Credit,Active
7787,7217,Current,Active
7788,7656,Savings,Closed
7789,5418,Current,Dormant
7790,6325,Credit,Active
7791,3874,Savings,Active
7792,8314,Savings,Active
7793,9669,Savings,Active
7794,266,Current,Active
7795,8220,Current,Active
7796,5379,Current,Active
7797,2125,Current,Active
7798,432,Credit,Active
7799,4975,Current,Closed
7800,3778,Current,Active
7801,7038,Current,Active
7802,1086,Credit,Closed
7803,6196,Credit,Active
7804,6260,Savings,Active
7805,2486,Current,Active
7806,8293,Savings,Active
7807,5399,Savings,Active
7808,5079,Credit,Active
7809,7203,Credit,Active
7810,3049,Savings,Active
7811,6503,Savings,Active
7812,800,Current,Active
7813,3823,Credit,Active
7814,5612,Credit,Active
7815,6010,Savings,Active
7816,9488,Credit,Dormant
7817,5264,Savings,Active
7818,8627,Savings,Active
7819,5571,Credit,Active
7820,9108,Current,Dormant
7821,4641,Credit,Dormant
7822,5334,Savings,Active
7823,8840,Savings,Active
7824,2296,Current,Active
7825,1432,Savings,Active
7826,5173,Current,Active
7827,2362,Credit,Active
7828,7542,Current,Active
7829,724,Savings,Active
7830,1548,Savings,Active
7831,9172,Current,Active
7832,8276,Credit,Active
7833,1366,Current,Active
7834,8742,Savings,Active
7835,3854,Credit,Active
7836,4683,Current,Dormant
7837,5961,Current,Active
7838,8344,Current,Active
7839,7690,Savings,Dormant
7840,5158,Savings,Active
7841,3499,Savings,Active
7842,2986,Credit,Active
7843,1568,Credit,Dormant
7844,8404,Credit,Active
7845,6670,Savings,Active
7846,4192,Credit,Active
7847,9719,Credit,Active
7848,7157,Current,Active
7849,8714,Savings,Active
7850,6518,Current,Active
7851,5136,Savings,Active
7852,9895,Savings,Active
7853,6752,Credit,Active
7854,8210,Current,Active
7855,7175,Current,Active
7856,1720,Credit,Active
7857,8062,Current,Active
7858,4015,Current,Active
7859,879,Savings,Active
7860,8786,Current,Active
7861,6273,Current,Active
7862,1610,Savings,Active
7863,9068,Credit,Active
7864,6715,Savings,Active
7865,5110,Credit,Active
7866,2449,Credit,Active
7867,2137,Savings,Active
7868,6967,Savings,Active
7869,2054,Credit,Active
7870,7764,Savings,Active
7871,84,Savings,Active
7872,9632,Current,Dormant
7873,2669,Savings,Active
7874,5232,Savings,Active
7875,8891,Current,Active
7876,1821,Credit,Active
7877,4415,Credit,Active
7878,7250,Savings,Closed
7879,9291,Savings,Active
7880,6573,Credit,Active
7881,7628,Savings,Closed
7882,2895,Credit,Active
7883,3418,Credit,Active
7884,249,Current,Active
7885,7811,Current,Active
7886,1891,Savings,Active
7887,7881,Savings,Closed
7888,2116,Credit,Closed
7889,6582,Savings,Active
7890,3064,Current,Active
7891,5652,Credit,Active
7892,1807,Credit,Active
7893,7301,Savings,Active
7894,8488,Credit,Active
7895,2695,Credit,Active
7896,5494,Credit,Active
7897,8224,Current,Active
7898,4651,Credit,Active
7899,8127,Current,Active
7900,793,Credit,Active
7901,4192,Savings,Active
7902,1090,Savings,Active
7903,8422,Credit,Dormant
7904,2781,Savings,Active
7905,4498,Current,Active
7906,790,Credit,Active
7907,4195,Current,Active
7908,9991,Credit,Active
7909,4458,Current,Active
7910,6672,Savings,Active
7911,4636,Current,Active
7912,5962,Current,Active
7913,6739,Savings,Active
7914,5156,Savings,Active
7915,314,Credit,Active
7916,6634,Credit,Active
7917,233,Current,Closed
7918,5736,Credit,Active
7919,9222,Current,Active
7920,7850,Credit,Active
7921,2712,Savings,Active
7922,7941,Savings,Active
7923,3345,Savings,Active
7924,2123,Savings,Active
7925,3780,Current,Active
7926,5655,Savings,Active
7927,9073,Savings,Active
7928,1173,Savings,Active
7929,7318,Savings,Active
7930,7745,Credit,Active
7931,160,Current,Dormant
7932,7964,Current,Active
7933,2130,Credit,Closed
7934,3079,Credit,Active
7935,2230,Current,Active
7936,2918,Current,Active
7937,3014,Credit,Active
7938,9742,Savings,Active
7939,6327,Current,Active
7940,1580,Credit,Active
7941,1961,Savings,Active
7942,7903,Savings,Active
7943,6658,Credit,Active
7944,3845,Current,Active
7945,4698,Current,Active
7946,2391,Savings,Active
7947,1420,Credit,Active
7948,3918,Savings,Dormant
7949,4943,Savings,Dormant
7950,8355,Savings,Closed
7951,8308,Credit,Active
7952,7571,Current,Dormant
7953,5199,Savings,Active
7954,9663,Current,Closed
7955,6003,Current,Active
7956,5143,Credit,Active
7957,3853,Current,Active
7958,543,Current,Active
7959,8606,Savings,Active
7960,8874,Credit,Active
7961,8834,Credit,Active
7962,3979,Savings,Active
7963,1433,Savings,Active
7964,8861,Current,Active
7965,7806,Current,Dormant
7966,969,Credit,Active
7967,5801,Credit,Active
7968,7846,Current,Dormant
7969,9373,Savings,Active
7970,5592,Credit,Active
7971,5384,Savings,Active
7972,7471,Current,Dormant
7973,4820,Credit,Active
7974,7633,Credit,Active
7975,3236,Current,Dormant
7976,5256,Current,Dormant
7977,252,Savings,Active
7978,4301,Savings,Dormant
7979,7410,Current,Active
7980,3999,Current,Active
7981,8983,Current,Active
7982,5181,Credit,Active
7983,5422,Current,Active
7984,1496,Credit,Active
7985,7979,Current,Active
7986,8142,Credit,Active
7987,5379,Savings,Active
7988,2578,Savings,Active
7989,5307,Credit,Active
7990,8134,Savings,Active
7991,1236,Savings,Closed
7992,1059,Credit,Dormant
7993,9363,Current,Active
7994,3660,Current,Closed
7995,5369,Credit,Active
7996,57,Savings,Active
7997,7473,Current,Active
7998,2570,Current,Dormant
7999,4081,Savings,Active
8000,6378,Credit,Active
8001,1949,Credit,Active
8002,223,Current,Active
8003,9832,Credit,Active
8004,5218,Savings,Active
8005,9950,Credit,Active
8006,9028,Credit,Active
8007,2537,Credit,Active
8008,2526,Credit,Dormant
8009,9177,Savings,Closed
8010,1358,Credit,Active
8011,4888,Current,Active
8012,7723,Credit,Active
8013,5983,Current,Active
8014,4478,Savings,Dormant
8015,9639,Credit,Dormant
8016,1372,Current,Dormant
8017,3225,Credit,Active
8018,1875,Credit,Active
8019,3362,Current,Active
8020,6105,Savings,Active
8021,1143,Savings,Dormant
8022,4310,Savings,Active
8023,8757,Savings,Active
8024,6899,Savings,Active
8025,1589,Savings,Active
8026,4999,Credit,Active
8027,9663,Credit,Dormant
8028,4343,Current,Active
8029,3363,Savings,Active
8030,1637,Savings,Active
8031,9665,Savings,Active
8032,6228,Current,Active
8033,1245,Credit,Active
8034,6915,Credit,Active
8035,5307,Savings,Active
8036,4515,Credit,Dormant
8037,8451,Credit,Active
8038,2359,Credit,Active
8039,5616,Savings,Active
8040,1269,Credit,Active
8041,9132,Credit,Active
8042,2377,Current,Active
8043,8388,Savings,Active
8044,3097,Credit,Active
8045,3636,Savings,Active
8046,562,Credit,Active
8047,8232,Savings,Active
8048,9960,Credit,Dormant
8049,7740,Credit,Dormant
8050,6872,Current,Active
8051,2505,Savings,Dormant
8052,7022,Credit,Active
8053,5972,Current,Active
8054,7877,Current,Active
8055,8980,Savings,Active
8056,4098,Savings,Active
8057,9685,Current,Dormant
8058,9322,Savings,Active
8059,6823,Savings,Active
8060,5879,Savings,Active
8061,4510,Credit,Active
8062,6187,Savings,Active
8063,9837,Savings,Active
8064,3561,Current,Dormant
8065,5680,Current,Active
8066,2686,Current,Dormant
8067,6613,Savings,Active
8068,4822,Savings,Active
8069,7808,Current,Closed
8070,1413,Current,Active
8071,1222,Credit,Active
8072,2250,Credit,Active
8073,2240,Credit,Active
8074,4203,Savings,Active
8075,7874,Savings,Active
8076,6894,Current,Active
8077,8836,Credit,Dormant
8078,5404,Savings,Dormant
8079,5186,Credit,Active
8080,4291,Credit,Active
8081,4143,Savings,Active
8082,9578,Credit,Active
8083,7153,Current,Active
8084,2585,Current,Active
8085,1602,Savings,Active
8086,4943,Credit,Active
8087,5699,Current,Closed
8088,808,Credit,Active
8089,7346,Current,Active
8090,8307,Current,Active
8091,2728,Credit,Active
8092,8166,Savings,Active
8093,4172,Savings,Dormant
8094,9642,Savings,Dormant
8095,1569,Credit,Dormant
8096,9515,Credit,Active
8097,9053,Credit,Active
8098,742,Savings,Active
8099,9923,Credit,Active
8100,6438,Savings,Active
8101,4905,Current,Active
8102,2934,Savings,Active
8103,4510,Savings,Dormant
8104,4527,Savings,Active
8105,5910,Credit,Active
8106,5350,Savings,Active
8107,3168,Current,Active
8108,7607,Current,Active
8109,2219,Current,Active
8110,1341,Current,Active
8111,8010,Current,Active
8112,4640,Current,Active
8113,1515,Savings,Active
8114,1412,Credit,Active
8115,7725,Credit,Active
8116,4168,Current,Active
8117,1023,Savings,Active
8118,2759,Current,Dormant
8119,9305,Current,Active
8120,4809,Current,Active
8121,9751,Current,Active
8122,8834,Credit,Active
8123,6734,Credit,Active
8124,4908,Savings,Active
8125,3226,Savings,Active
8126,1015,Current,Active
8127,6769,Credit,Active
8128,5459,Current,Active
8129,2022,Credit,Active
8130,2677,Credit,Active
8131,9733,Savings,Active
8132,3107,Savings,Active
8133,8976,Credit,Active
8134,8863,Savings,Dormant
8135,2585,Current,Closed
8136,4943,Credit,Active
8137,1278,Credit,Active
8138,3044,Credit,Dormant
8139,7371,Current,Active
8140,5861,Credit,Active
8141,3783,Savings,Active
8142,7058,Current,Dormant
8143,8370,Credit,Active
8144,8468,Current,Active
8145,3482,Current,Active
8146,5773,Savings,Active
8147,9617,Savings,Active
8148,5337,Savings,Active
8149,4123,Credit,Active
8150,2961,Credit,Active
8151,7898,Savings,Active
8152,2470,Savings,Active
8153,7052,Credit,Dormant
8154,4069,Savings,Active
8155,5444,Current,Active
8156,9783,Current,Active
8157,4381,Current,Active
8158,9305,Credit,Active
8159,9261,Savings,Active
8160,2546,Current,Active
8161,7666,Credit,Active
8162,3650,Savings,Active
8163,1815,Savings,Active
8164,3908,Current,Active
8165,3732,Savings,Active
8166,7686,Savings,Active
8167,8274,Current,Active
8168,5870,Current,Active
8169,8274,Savings,Active
8170,94,Credit,Dormant
8171,8187,Credit,Closed
8172,343,Current,Dormant
8173,6941,Savings,Active
8174,2409,Current,Active
8175,9282,Credit,Active
8176,624,Credit,Active
8177,868,Savings,Active
8178,3473,Current,Active
8179,171,Current,Active
8180,9975,Credit,Dormant
8181,8770,Current,Active
8182,8260,Current,Active
8183,1516,Current,Dormant
8184,8193,Savings,Closed
8185,2199,Credit,Dormant
8186,902,Current,Active
8187,5904,Savings,Active
8188,7756,Current,Active
8189,8987,Current,Active
8190,2067,Credit,Dormant
8191,8563,Savings,Closed
8192,2539,Current,Active
8193,3908,Credit,Active
8194,6961,Savings,Closed
8195,2597,Current,Closed
8196,9881,Credit,Active
8197,3322,Current,Active
8198,9331,Current,Active
8199,7721,Savings,Active
8200,2622,Credit,Active
8201,9358,Savings,Active
8202,9701,Current,Active
8203,3842,Credit,Active
8204,4559,Current,Active
8205,4919,Current,Active
8206,8716,Current,Active
8207,4340,Credit,Dormant
8208,239,Current,Active
8209,1221,Credit,Active
8210,769,Current,Active
8211,8427,Savings,Active
8212,6331,Credit,Active
8213,7389,Current,Active
8214,4593,Savings,Active
8215,9712,Credit,Active
8216,7618,Savings,Dormant
8217,8083,Current,Active
8218,7580,Savings,Active
8219,9128,Current,Closed
8220,9461,Current,Active
8221,6457,Credit,Active
8222,9011,Current,Active
8223,4118,Current,Active
8224,2440,Credit,Active
8225,9281,Credit,Active
8226,6087,Current,Active
8227,4825,Current,Closed
8228,9966,Credit,Active
8229,8392,Credit,Active
8230,8370,Savings,Active
8231,5543,Savings,Active
8232,9123,Savings,Active
8233,2037,Credit,Active
8234,9678,Credit,Active
8235,2092,Credit,Active
8236,5551,Savings,Active
8237,4264,Current,Active
8238,6431,Current,Active
8239,2385,Current,Active
8240,6327,Credit,Active
8241,8208,Current,Active
8242,7664,Current,Active
8243,9029,Credit,Active
8244,7722,Credit,Active
8245,2158,Credit,Active
8246,9769,Credit,Active
8247,306,Credit,Active
8248,7124,Savings,Closed
8249,2054,Credit,Active
8250,5813,Current,Active
8251,3345,Current,Active
8252,4457,Savings,Active
8253,1209,Credit,Active
8254,1859,Current,Active
8255,2704,Current,Active
8256,1972,Credit,Dormant
8257,1114,Savings,Active
8258,984,Credit,Active
8259,2128,Credit,Active
8260,3640,Credit,Active
8261,7477,Credit,Active
8262,561,Credit,Dormant
8263,6653,Savings,Active
8264,4388,Current,Active
8265,2933,Credit,Active
8266,8483,Current,Active
8267,1910,Current,Active
8268,7231,Credit,Active
8269,1429,Current,Active
8270,948,Credit,Active
8271,1349,Credit,Active
8272,8573,Credit,Active
8273,9897,Savings,Dormant
8274,310,Credit,Dormant
8275,3415,Credit,Active
8276,5790,Current,Active
8277,9691,Savings,Active
8278,6569,Current,Active
8279,8853,Current,Active
8280,3448,Credit,Active
8281,2274,Savings,Active
8282,9690,Savings,Active
8283,2143,Credit,Active
8284,9798,Savings,Dormant
8285,4740,Credit,Active
8286,9624,Savings,Active
8287,459,Savings,Active
8288,7581,Credit,Active
8289,338,Savings,Active
8290,5451,Savings,Active
8291,7381,Savings,Active
8292,4021,Current,Active
8293,8537,Credit,Active
8294,5644,Current,Active
8295,943,Savings,Active
8296,346,Savings,Active
8297,3895,Current,Dormant
8298,8517,Savings,Active
8299,6611,Savings,Active
8300,2139,Credit,Active
8301,4390,Savings,Active
8302,8716,Credit,Active
8303,7827,Credit,Active
8304,7817,Current,Active
8305,259,Current,Active
8306,1111,Savings,Dormant
8307,7326,Current,Active
8308,6488,Credit,Active
8309,821,Current,Active
8310,5989,Credit,Active
8311,5636,Current,Active
8312,4665,Savings,Active
8313,7094,Current,Active
8314,4605,Savings,Active
8315,1564,Current,Active
8316,6344,Credit,Active
8317,9400,Current,Active
8318,8501,Current,Active
8319,1840,Credit,Active
8320,7676,Credit,Active
8321,8002,Current,Active
8322,9576,Credit,Active
8323,2307,Credit,Active
8324,9373,Current,Active
8325,5141,Savings,Active
8326,2687,Current,Active
8327,961,Current,Active
8328,8630,Savings,Active
8329,456,Current,Dormant
8330,6768,Current,Active
8331,3818,Credit,Closed
8332,9762,Current,Active
8333,9296,Savings,Active
8334,9811,Savings,Active
8335,1513,Credit,Active
8336,4739,Current,Active
8337,392,Current,Active
8338,2622,Current,Active
8339,6177,Current,Active
8340,9113,Savings,Active
8341,5720,Savings,Active
8342,6042,Credit,Active
8343,3601,Current,Closed
8344,5211,Savings,Active
8345,4509,Current,Dormant
8346,6443,Savings,Active
8347,7655,Savings,Active
8348,9981,Credit,Dormant
8349,6217,Current,Active
8350,7886,Credit,Active
8351,261,Credit,Active
8352,6834,Credit,Active
8353,9528,Credit,Active
8354,5945,Credit,Dormant
8355,6135,Credit,Active
8356,6876,Credit,Active
8357,6829,Current,Active
8358,335,Credit,Active
8359,7670,Current,Active
8360,2780,Current,Active
8361,8996,Savings,Active
8362,7329,Credit,Active
8363,2438,Current,Active
8364,2808,Savings,Closed
8365,5191,Savings,Closed
8366,9133,Credit,Active
8367,3164,Credit,Active
8368,9095,Credit,Active
8369,7489,Credit,Dormant
8370,9461,Current,Active
8371,24,Current,Closed
8372,4653,Credit,Active
8373,2749,Credit,Dormant
8374,2451,Current,Active
8375,9589,Credit,Active
8376,8096,Savings,Active
8377,3358,Current,Dormant
8378,8096,Savings,Active
8379,8084,Savings,Active
8380,5973,Savings,Dormant
8381,9950,Savings,Active
8382,8156,Credit,Active
8383,7070,Credit,Active
8384,5339,Credit,Active
8385,2533,Credit,Active
8386,5338,Current,Dormant
8387,3774,Credit,Active
8388,6466,Current,Active
8389,4662,Savings,Active
8390,2058,Current,Active
8391,678,Credit,Active
8392,2975,Savings,Active
8393,8477,Savings,Active
8394,5649,Credit,Active
8395,6445,Savings,Active
8396,1841,Savings,Active
8397,1879,Savings,Active
8398,6290,Current,Active
8399,9803,Savings,Closed
8400,7220,Savings,Active
8401,3315,Current,Active
8402,1379,Credit,Active
8403,5341,Current,Active
8404,9908,Current,Active
8405,453,Credit,Active
8406,8534,Credit,Active
8407,393,Current,Active
8408,5472,Savings,Dormant
8409,1270,Credit,Dormant
8410,8138,Savings,Active
8411,3051,Credit,Active
8412,7281,Savings,Active
8413,9163,Current,Active
8414,4795,Current,Active
8415,7411,Current,Active
8416,166,Current,Active
8417,8447,Credit,Active
8418,8494,Current,Active
8419,6364,Savings,Active
8420,8080,Current,Active
8421,5031,Current,Active
8422,1506,Current,Active
8423,9449,Current,Active
8424,7410,Credit,Active
8425,4341,Credit,Active
8426,210,Credit,Active
8427,3794,Savings,Active
8428,4522,Savings,Closed
8429,3048,Current,Dormant
8430,981,Savings,Active
8431,2120,Savings,Active
8432,3746,Savings,Active
8433,178,Savings,Active
8434,1547,Credit,Active
8435,8491,Credit,Active
8436,3567,Savings,Active
8437,275,Savings,Dormant
8438,2996,Credit,Active
8439,53,Current,Active
8440,7776,Credit,Active
8441,9616,Savings,Active
8442,1628,Savings,Active
8443,6044,Savings,Active
8444,7824,Credit,Active
8445,8681,Savings,Closed
8446,8609,Credit,Active
8447,9113,Current,Active
8448,1554,Savings,Active
8449,8858,Savings,Active
8450,2470,Current,Active
8451,1475,Credit,Active
8452,6478,Savings,Active
8453,338,Savings,Active
8454,6992,Savings,Active
8455,8461,Savings,Active
8456,1088,Current,Active
8457,1294,Credit,Active
8458,8849,Current,Active
8459,5965,Credit,Dormant
8460,2829,Current,Active
8461,6473,Current,Active
8462,3974,Credit,Dormant
8463,6662,Savings,Dormant
8464,4958,Savings,Active
8465,6565,Current,Active
8466,1337,Current,Closed
8467,1668,Current,Active
8468,1826,Savings,Active
8469,1213,Credit,Active
8470,2769,Savings,Active
8471,5777,Current,Dormant
8472,445,Savings,Active
8473,9590,Savings,Active
8474,4382,Savings,Active
8475,3677,Credit,Dormant
8476,2311,Current,Active
8477,4041,Savings,Active
8478,7086,Savings,Active
8479,1828,Current,Active
8480,6286,Savings,Active
8481,3220,Savings,Dormant
8482,5560,Savings,Active
8483,6772,Savings,Dormant
8484,4689,Current,Active
8485,4512,Savings,Active
8486,2073,Credit,Active
8487,6771,Savings,Dormant
8488,6329,Credit,Active
8489,2331,Current,Active
8490,686,Savings,Active
8491,4959,Credit,Active
8492,685,Credit,Active
8493,8533,Savings,Active
8494,734,Savings,Active
8495,1497,Current,Active
8496,9324,Current,Active
8497,5451,Savings,Active
8498,4636,Current,Active
8499,1733,Current,Active
8500,6528,Current,Active
8501,6726,Current,Dormant
8502,6304,Savings,Active
8503,8032,Savings,Active
8504,1420,Credit,Dormant
8505,4711,Current,Active
8506,8680,Savings,Active
8507,1442,Credit,Closed
8508,2391,Current,Active
8509,1385,Credit,Closed
8510,2157,Current,Active
8511,4397,Savings,Active
8512,1392,Credit,Dormant
8513,7423,Savings,Active
8514,5436,Current,Active
8515,4801,Current,Active
8516,3143,Current,Active
8517,269,Credit,Active
8518,3918,Credit,Active
8519,9717,Credit,Active
8520,8670,Savings,Active
8521,4272,Credit,Active
8522,239,Current,Active
8523,8802,Savings,Active
8524,7003,Current,Active
8525,7769,Current,Dormant
8526,5884,Credit,Active
8527,5786,Credit,Active
8528,5094,Credit,Active
8529,6439,Current,Dormant
8530,6175,Savings,Active
8531,9347,Credit,Active
8532,9944,Credit,Closed
8533,5446,Savings,Active
8534,3339,Current,Active
8535,2334,Current,Active
8536,4387,Savings,Active
8537,4582,Credit,Active
8538,6699,Savings,Active
8539,8360,Credit,Active
8540,3543,Savings,Active
8541,5887,Current,Active
8542,8055,Current,Dormant
8543,6915,Current,Dormant
8544,7514,Current,Active
8545,8270,Savings,Active
8546,1109,Savings,Active
8547,9084,Credit,Active
8548,4757,Savings,Active
8549,1225,Credit,Active
8550,7529,Savings,Active
8551,8757,Savings,Active
8552,2860,Savings,Active
8553,8494,Savings,Active
8554,8301,Current,Dormant
8555,2413,Savings,Active
8556,2648,Credit,Active
8557,3339,Current,Active
8558,5805,Savings,Active
8559,7232,Savings,Active
8560,4524,Credit,Active
8561,3814,Current,Active
8562,3646,Current,Active
8563,3418,Current,Active
8564,12,Current,Active
8565,6610,Credit,Active
8566,3146,Savings,Active
8567,875,Savings,Active
8568,7304,Current,Active
8569,884,Credit,Active
8570,4651,Savings,Active
8571,7711,Current,Active
8572,6798,Current,Active
8573,5440,Credit,Dormant
8574,7009,Credit,Active
8575,9772,Credit,Active
8576,8545,Current,Active
8577,8163,Credit,Active
8578,9699,Current,Active
8579,3488,Savings,Dormant
8580,7538,Current,Active
8581,2391,Current,Active
8582,4031,Savings,Active
8583,7493,Credit,Active
8584,3439,Credit,Active
8585,2384,Current,Active
8586,3368,Current,Closed
8587,6168,Savings,Active
8588,1466,Credit,Active
8589,2152,Savings,Active
8590,3484,Current,Dormant
8591,574,Current,Dormant
8592,775,Savings,Active
8593,7031,Savings,Active
8594,4339,Credit,Active
8595,8022,Savings,Active
8596,3931,Credit,Active
8597,4961,Credit,Active
8598,2221,Savings,Active
8599,1440,Savings,Active
8600,6247,Credit,Active
8601,7425,Savings,Active
8602,8906,Credit,Active
8603,6701,Credit,Dormant
8604,8768,Current,Active
8605,6340,Credit,Active
8606,5085,Current,Active
8607,5511,Savings,Dormant
8608,70,Credit,Active
8609,9110,Credit,Active
8610,8935,Savings,Closed
8611,6729,Savings,Dormant
8612,4151,Savings,Active
8613,2534,Credit,Active
8614,7411,Savings,Closed
8615,9569,Savings,Closed
8616,8602,Current,Active
8617,3008,Current,Active
8618,8144,Credit,Active
8619,6871,Savings,Active
8620,5135,Savings,Active
8621,4243,Current,Active
8622,5610,Credit,Closed
8623,9872,Savings,Active
8624,7779,Credit,Dormant
8625,9907,Current,Dormant
8626,1198,Savings,Dormant
8627,2338,Current,Active
8628,8087,Current,Active
8629,3194,Current,Active
8630,8219,Savings,Dormant
8631,5221,Credit,Active
8632,2974,Savings,Active
8633,6532,Current,Active
8634,3166,Credit,Active
8635,1091,Current,Closed
8636,8442,Savings,Active
8637,142,Credit,Active
8638,267,Savings,Active
8639,7720,Credit,Dormant
8640,4311,Current,Active
8641,8681,Current,Dormant
8642,8688,Current,Active
8643,480,Savings,Active
8644,2691,Savings,Active
8645,6000,Current,Active
