customer_id,age,gender,risk_category,signup_date
5315,43,Female,Low,2024-01-12
5316,61,Male,Low,2024-11-21
5317,24,Male,Medium,2022-12-07
5318,59,Male,Low,2024-04-26
5319,74,Male,Low,2024-05-25
5320,43,Male,Low,2021-07-22
5321,42,Male,Low,2022-02-28
5322,27,Female,Low,2021-04-09
5323,76,Female,Low,2021-03-09
5324,62,Male,Low,2024-10-12
5325,36,Female,Low,2025-06-22
5326,28,Male,Low,2024-03-28
5327,30,Male,Low,2023-11-12
5328,70,Female,Low,2025-06-17
5329,25,Female,Low,2025-05-30
5330,57,Male,High,2024-08-21
5331,21,Male,Low,2021-06-03
5332,64,Female,Medium,2023-03-10
5333,48,Female,Low,2023-08-03
5334,45,Male,Medium,2021-11-04
5335,28,Male,Low,2023-09-02
5336,60,Male,Low,2024-03-31
5337,18,Female,Low,2025-11-07
5338,66,Male,Low,2023-02-12
5339,64,Female,Low,2022-02-20
5340,69,Male,Low,2024-12-20
5341,55,Female,Medium,2023-03-10
5342,41,Female,Low,2025-06-29
5343,71,Female,Low,2021-04-12
5344,77,Female,Low,2023-06-11
5345,74,Male,Medium,2022-05-26
5346,64,Female,Low,2024-04-04
5347,48,Female,Low,2025-06-03
5348,58,Female,Low,2024-11-27
5349,63,Male,Low,2021-08-22
5350,67,Male,Medium,2024-05-26
5351,43,Male,Medium,2024-03-22
5352,66,Male,Low,2022-07-21
5353,67,Male,Low,2021-02-27
5354,22,Male,Low,2024-10-01
5355,37,Female,Low,2021-07-13
5356,69,Female,Low,2025-03-27
5357,58,Female,Low,2022-03-03
5358,28,Male,Low,2023-06-30
5359,73,Female,Medium,2025-09-10
5360,71,Female,Low,2022-10-05
5361,50,Male,High,2023-06-09
5362,67,Female,Medium,2024-02-19
5363,55,Male,Medium,2022-10-07
5364,44,Female,Low,2021-09-04
5365,51,Male,High,2025-05-10
5366,32,Male,Medium,2025-06-20
5367,49,Male,Low,2024-11-26
5368,78,Female,Low,2026-01-26
5369,75,Female,Low,2023-06-27
5370,38,Male,High,2022-02-19
5371,63,Male,Medium,2024-08-26
5372,22,Female,High,2022-03-22
5373,23,Female,Medium,2023-11-25
5374,55,Male,Low,2024-03-31
5375,79,Female,Low,2023-09-22
5376,39,Female,Low,2023-03-18
5377,79,Female,Low,2026-01-12
5378,35,Male,Low,2021-03-03
5379,31,Male,High,2021-12-29
5380,27,Female,High,2023-05-15
5381,63,Male,Low,2023-10-17
5382,30,Female,Low,2021-11-15
5383,48,Female,Low,2022-08-13
5384,47,Male,Low,2022-10-11
5385,20,Male,Low,2021-12-14
5386,47,Male,Low,2025-03-09
5387,23,Female,High,2024-12-24
5388,46,Female,Medium,2023-03-23
5389,25,Male,Medium,2022-06-05
5390,61,Male,Low,2024-05-14
5391,62,Male,Low,2021-09-04
5392,60,Female,Low,2024-10-07
5393,61,Female,Medium,2023-09-03
5394,50,Female,High,2026-01-30
5395,34,Male,Low,2023-01-14
5396,65,Male,Medium,2021-07-04
5397,28,Female,Low,2023-05-28
5398,30,Male,Low,2025-03-19
5399,67,Male,Medium,2024-11-13
5400,28,Male,Medium,2025-06-24
5401,48,Male,Low,2024-10-24
5402,45,Female,Low,2025-02-20
5403,61,Male,Low,2025-05-24
5404,23,Female,Low,2023-07-21
5405,58,Female,High,2026-02-07
5406,33,Male,Low,2024-06-08
5407,21,Female,Low,2022-12-26
5408,52,Female,Low,2023-11-09
5409,77,Male,High,2025-05-08
5410,65,Female,Medium,2022-03-20
5411,73,Female,Medium,2025-12-02
5412,76,Female,Low,2023-04-14
5413,43,Female,Medium,2024-02-22
5414,79,Female,Low,2022-05-15
5415,74,Female,Low,2021-08-13
5416,29,Female,High,2026-01-17
5417,28,Female,Low,2023-11-25
5418,54,Male,Low,2023-02-19
5419,42,Male,Low,2024-06-01
5420,35,Male,Low,2022-05-03
5421,36,Female,Low,2025-04-02
5422,40,Female,High,2022-01-07
5423,72,Female,Low,2023-06-16
5424,55,Male,Low,2022-03-24
5425,71,Male,Medium,2023-07-31
5426,35,Male,High,2024-09-17
5427,43,Female,Low,2022-10-25
5428,23,Male,Low,2024-04-19
5429,21,Male,Low,2021-12-27
5430,61,Female,Low,2023-07-20
5431,68,Male,Low,2023-12-18
5432,46,Female,Low,2024-05-29
5433,76,Male,Low,2021-05-31
5434,78,Female,Low,2023-01-03
5435,51,Female,Low,2025-11-27
5436,34,Female,Low,2021-12-24
5437,60,Female,Low,2024-06-30
5438,60,Female,Low,2023-03-12
5439,70,Male,Low,2026-01-25
5440,33,Female,Low,2023-02-15
5441,19,Female,Low,2022-05-23
5442,51,Female,Medium,2025-04-08
5443,72,Female,Low,2025-01-10
5444,25,Male,Low,2026-01-23
5445,30,Female,Low,2021-08-12
5446,59,Male,Low,2022-08-14
5447,25,Female,Medium,2022-09-06
5448,47,Female,Low,2022-02-18
5449,49,Male,Low,2021-08-14
5450,53,Male,Low,2023-05-01
5451,64,Male,High,2022-04-14
5452,47,Female,Medium,2023-10-25
5453,18,Male,Low,2025-03-04
5454,60,Female,Low,2024-12-11
5455,56,Male,High,2022-07-26
5456,34,Male,High,2023-03-24
5457,76,Female,Low,2022-08-01
5458,37,Male,Low,2023-01-13
5459,41,Male,Low,2024-10-03
5460,67,Female,Low,2022-11-21
5461,39,Female,Low,2023-12-22
5462,46,Female,Low,2025-11-08
5463,39,Male,High,2021-11-29
5464,61,Male,Low,2024-11-07
5465,26,Male,Medium,2022-04-18
5466,54,Male,Low,2021-06-14
5467,27,Male,Medium,2023-10-10
5468,53,Female,Low,2022-12-09
5469,54,Male,Low,2021-09-05
5470,45,Female,Low,2021-05-17
5471,45,Male,Low,2022-02-13
5472,59,Female,Medium,2024-08-17
5473,60,Male,Low,2021-11-07
5474,38,Male,Low,2024-09-27
5475,41,Female,Low,2025-02-11
5476,59,Male,Medium,2025-05-10
5477,77,Female,Low,2023-03-22
5478,57,Male,Low,2023-11-26
5479,19,Male,Low,2023-03-27
5480,72,Female,Low,2025-07-10
5481,25,Male,Medium,2023-04-25
5482,65,Female,Low,2024-06-04
5483,44,Male,Low,2025-06-14
5484,39,Male,Low,2022-01-25
5485,54,Male,Low,2024-02-16
5486,44,Male,Low,2022-11-26
5487,74,Male,Low,2025-01-20
5488,46,Male,Low,2025-04-22
5489,20,Male,Low,2025-03-08
5490,61,Female,Low,2022-02-22
5491,30,Male,Low,2025-03-13
5492,62,Male,Low,2021-10-15
5493,27,Male,Medium,2025-10-17
5494,53,Female,Medium,2025-06-06
5495,26,Female,Low,2024-01-11
5496,71,Male,Low,2025-04-02
5497,73,Male,Low,2024-11-21
5498,72,Male,High,2023-07-24
5499,44,Female,Medium,2022-10-09
5500,51,Male,Low,2022-06-25
5501,68,Female,Low,2021-12-19
5502,18,Male,Low,2022-06-12
5503,49,Female,Low,2025-03-20
5504,42,Female,Medium,2021-08-26
5505,46,Male,Low,2022-01-22
5506,24,Male,Medium,2025-01-15
5507,66,Male,Low,2022-01-27
5508,20,Male,Low,2022-01-17
5509,37,Male,Low,2025-06-15
5510,37,Male,Low,2022-07-04
5511,70,Male,High,2021-03-29
5512,47,Female,Low,2025-09-08
5513,52,Male,Low,2024-01-03
5514,52,Male,Low,2025-10-01
5515,66,Female,Low,2025-02-14
5516,56,Male,Low,2021-11-22
5517,44,Male,High,2023-02-22
5518,43,Male,Low,2022-11-13
5519,31,Male,Low,2024-03-02
5520,34,Female,Medium,2025-05-29
5521,35,Female,Low,2025-12-13
5522,62,Male,Low,2021-02-24
5523,69,Male,Low,2022-05-16
5524,46,Female,Low,2025-07-26
5525,37,Male,High,2023-04-16
5526,70,Female,Low,2024-10-24
5527,44,Female,Low,2021-06-19
5528,35,Female,Low,2023-02-19
5529,21,Male,Low,2025-05-13
5530,18,Male,Low,2025-06-01
5531,67,Male,Low,2024-05-13
5532,18,Female,Medium,2023-05-15
5533,75,Male,Low,2023-08-11
5534,43,Male,Low,2021-04-08
5535,62,Female,Low,2025-06-09
5536,37,Male,Low,2024-12-30
5537,69,Male,Low,2023-06-05
5538,40,Male,Low,2026-01-24
5539,27,Female,Low,2022-01-27
5540,76,Male,Low,2024-01-06
5541,28,Female,Low,2025-05-25
5542,58,Female,Low,2025-12-06
5543,58,Female,Low,2022-07-03
5544,22,Male,High,2023-10-02
5545,75,Male,Low,2023-08-06
5546,18,Male,High,2022-05-12
5547,34,Female,Low,2021-09-06
5548,39,Female,High,2022-11-05
5549,51,Male,Low,2024-04-20
5550,73,Female,Low,2025-06-19
5551,62,Male,High,2023-06-22
5552,58,Male,Low,2021-07-14
5553,46,Male,Low,2022-12-31
5554,21,Male,Medium,2024-05-10
5555,22,Male,Low,2023-11-28
5556,28,Male,Low,2025-09-08
5557,73,Male,Low,2024-08-20
5558,68,Female,Low,2021-04-28
5559,38,Male,Low,2021-12-30
5560,52,Female,High,2022-11-30
5561,29,Female,Low,2022-09-03
5562,43,Male,Medium,2021-08-07
5563,68,Female,Low,2025-10-23
5564,36,Female,Medium,2022-04-09
5565,62,Female,Low,2024-10-12
5566,77,Male,Medium,2022-12-01
5567,24,Male,Low,2022-01-28
5568,64,Male,Medium,2024-12-01
5569,72,Male,Low,2024-04-19
5570,24,Male,Low,2021-03-30
5571,43,Female,Low,2025-05-19
5572,57,Female,Low,2024-07-26
5573,22,Male,Low,2021-11-29
5574,38,Female,Low,2022-02-19
5575,31,Female,Low,2022-08-16
5576,21,Female,Low,2021-04-10
5577,40,Female,Low,2021-03-20
5578,59,Male,Low,2025-09-26
5579,37,Male,Medium,2023-01-04
5580,32,Male,High,2026-01-15
5581,67,Female,Low,2021-07-18
5582,69,Female,Low,2021-07-05
5583,62,Male,Low,2025-07-24
5584,46,Male,Medium,2021-08-13
5585,25,Female,Low,2022-07-01
5586,58,Male,Low,2025-01-22
5587,65,Male,Low,2022-05-25
5588,36,Female,Medium,2022-02-03
5589,65,Female,Low,2024-09-06
5590,56,Male,Low,2023-04-17
5591,63,Female,Low,2022-02-27
5592,45,Male,Low,2024-09-22
5593,63,Female,Low,2025-01-23
5594,74,Female,Low,2023-06-26
5595,44,Male,High,2023-01-14
5596,21,Female,Low,2022-11-28
5597,75,Male,High,2021-08-25
5598,32,Female,Low,2022-12-26
5599,52,Male,Low,2025-05-17
5600,54,Female,Medium,2021-10-25
5601,18,Female,Low,2024-08-14
5602,20,Male,Low,2023-03-29
5603,64,Female,Medium,2025-10-25
5604,41,Male,Low,2022-12-29
5605,44,Female,Low,2022-09-24
5606,57,Female,Medium,2024-02-02
5607,78,Male,Low,2021-07-10
5608,53,Female,Low,2025-11-17
5609,51,Female,Medium,2021-07-20
5610,46,Male,Low,2024-08-27
5611,41,Female,Low,2025-07-30
5612,41,Male,Medium,2025-03-30
5613,59,Male,Low,2022-07-24
5614,21,Male,Medium,2022-01-10
5615,20,Female,High,2025-04-27
5616,51,Female,Low,2022-11-06
5617,74,Male,Low,2022-01-04
5618,66,Female,Low,2021-10-26
5619,40,Male,Low,2023-03-01
5620,70,Female,High,2022-11-03
5621,73,Male,Low,2022-04-21
5622,69,Male,Low,2023-04-03
5623,40,Female,Low,2024-06-27
5624,62,Male,Medium,2024-10-29
5625,22,Male,Low,2025-09-13
5626,48,Female,Medium,2022-05-14
5627,79,Male,Low,2023-03-31
5628,70,Male,Medium,2023-06-09
5629,79,Female,Low,2021-08-31
5630,58,Male,Low,2021-05-13
5631,74,Male,Medium,2025-11-29
5632,78,Male,Low,2025-12-09
5633,74,Male,Low,2022-05-23
5634,77,Male,High,2025-07-15
5635,71,Male,Low,2025-03-05
5636,23,Male,Low,2023-02-09
5637,54,Male,Low,2025-01-18
5638,74,Female,Medium,2021-06-24
5639,27,Male,Low,2023-11-08
5640,57,Male,Low,2023-09-23
5641,24,Female,Low,2022-06-28
5642,56,Male,Low,2024-09-05
5643,55,Male,Medium,2021-06-17
5644,38,Male,Low,2022-03-22
5645,78,Male,Low,2022-10-07
5646,37,Male,Low,2025-10-21
5647,20,Male,Low,2021-11-30
5648,68,Female,High,2025-05-12
5649,39,Female,Low,2021-10-30
5650,64,Female,Low,2021-06-19
5651,21,Female,Low,2022-04-24
5652,45,Female,Medium,2024-11-14
5653,29,Male,Low,2022-07-04
5654,55,Male,Low,2021-12-25
5655,68,Male,Medium,2025-06-26
5656,53,Male,Medium,2022-06-29
5657,64,Male,Medium,2025-04-21
5658,58,Female,Low,2021-08-16
5659,22,Female,High,2024-03-30
5660,30,Male,Low,2022-01-19
5661,40,Male,Low,2025-01-11
5662,75,Male,Low,2025-11-14
5663,67,Female,Low,2022-06-01
5664,47,Female,Medium,2023-06-12
5665,79,Male,Low,2022-10-13
5666,54,Female,Medium,2025-06-27
5667,42,Male,Medium,2024-06-30
5668,65,Female,Low,2024-01-12
5669,44,Female,Medium,2022-06-20
5670,68,Male,Low,2025-09-10
5671,31,Female,Low,2022-06-24
5672,74,Female,Medium,2023-04-09
5673,79,Male,Low,2023-09-04
5674,65,Female,Low,2022-10-11
5675,76,Male,Low,2022-03-31
5676,64,Female,Medium,2024-12-29
5677,71,Male,Low,2024-05-20
5678,53,Male,Low,2025-12-27
5679,56,Female,Low,2024-01-23
5680,33,Female,Medium,2023-06-24
5681,73,Male,Low,2024-12-21
5682,39,Female,Low,2025-10-12
5683,38,Female,Low,2021-07-10
5684,71,Female,Low,2025-06-21
5685,38,Male,Low,2022-02-27
5686,25,Male,Low,2026-01-13
5687,66,Male,Low,2022-03-20
5688,33,Female,Low,2022-04-22
5689,76,Female,Low,2023-04-19
5690,72,Male,Low,2026-01-30
5691,48,Male,Low,2026-02-16
5692,59,Female,Low,2021-03-16
5693,27,Female,Low,2025-12-09
5694,49,Female,Low,2025-09-20
5695,76,Female,Low,2024-04-24
5696,51,Male,Low,2021-07-17
5697,79,Female,Low,2022-11-12
5698,26,Female,Low,2021-04-13
5699,34,Male,High,2022-06-13
5700,28,Male,Low,2025-01-06
5701,49,Female,High,2022-01-03
5702,27,Male,Low,2025-01-27
5703,39,Female,Low,2026-01-31
5704,74,Female,Medium,2022-09-21
5705,34,Male,Low,2023-12-04
5706,21,Male,Low,2021-03-21
5707,65,Female,High,2021-07-05
5708,69,Male,Low,2022-08-06
5709,64,Female,Low,2021-05-05
5710,42,Female,Low,2025-02-02
5711,76,Female,High,2024-03-29
5712,38,Male,Medium,2024-01-06
5713,54,Female,Low,2021-10-01
5714,55,Female,Low,2025-08-31
5715,66,Female,Medium,2023-05-04
5716,18,Male,Low,2025-02-10
5717,42,Female,Low,2024-02-21
5718,68,Female,Low,2023-10-23
5719,53,Female,Low,2024-05-06
5720,34,Male,Low,2021-04-20
5721,58,Female,Medium,2025-05-28
5722,41,Female,Medium,2022-07-11
5723,19,Male,Low,2022-05-31
5724,57,Male,Low,2023-04-11
5725,32,Female,Low,2024-08-04
5726,49,Female,Low,2024-01-16
5727,56,Female,Low,2022-03-25
5728,76,Male,Low,2026-01-19
5729,23,Male,Low,2021-10-09
5730,18,Female,Low,2025-02-24
5731,64,Male,Low,2025-12-04
5732,40,Female,Low,2025-11-02
5733,75,Female,Low,2023-02-28
5734,56,Male,Low,2023-08-17
5735,78,Female,Medium,2022-09-15
5736,79,Male,Medium,2022-12-09
5737,74,Male,Low,2022-07-19
5738,34,Female,Low,2023-10-02
5739,51,Male,Low,2024-10-21
5740,76,Female,Low,2023-10-19
5741,58,Male,Low,2021-05-19
5742,46,Female,High,2024-08-15
5743,26,Female,Low,2022-09-02
5744,30,Female,Low,2025-07-25
5745,23,Male,Low,2022-10-15
5746,23,Female,Low,2024-02-28
5747,37,Male,Low,2025-12-18
5748,69,Male,Low,2022-11-26
5749,70,Male,Low,2023-06-21
5750,20,Male,Low,2024-07-09
5751,34,Male,High,2023-09-26
5752,66,Female,Low,2022-06-30
5753,29,Male,Low,2025-10-27
5754,65,Female,Low,2022-12-07
5755,64,Female,Low,2024-12-28
5756,62,Male,Low,2026-02-09
5757,72,Female,Low,2022-08-03
5758,18,Female,Low,2025-09-24
5759,34,Male,Low,2022-05-23
5760,20,Female,Low,2024-10-09
5761,43,Male,Low,2021-11-04
5762,32,Male,Low,2026-02-15
5763,53,Male,Low,2023-08-20
5764,49,Female,Low,2023-03-07
5765,49,Female,Low,2021-06-07
5766,21,Female,Low,2021-08-30
5767,35,Female,Low,2023-08-21
5768,66,Male,High,2025-12-15
5769,36,Male,Low,2022-06-24
5770,60,Female,High,2021-03-23
5771,69,Male,Low,2023-12-30
5772,52,Female,Low,2025-05-23
5773,57,Male,Low,2022-01-18
5774,31,Male,Low,2022-01-10
5775,75,Male,Low,2023-12-20
5776,50,Male,Low,2025-12-27
5777,31,Male,High,2021-10-08
5778,51,Female,Low,2022-05-22
5779,78,Female,Low,2021-07-01
5780,72,Male,Medium,2025-02-25
5781,21,Female,Medium,2022-11-28
5782,41,Male,Low,2022-08-03
5783,76,Male,Low,2023-10-10
5784,46,Male,Low,2023-06-28
5785,36,Male,Low,2021-06-05
5786,23,Female,Low,2023-02-15
5787,74,Male,Low,2025-09-16
5788,50,Female,Low,2023-08-09
5789,66,Male,High,2024-11-09
5790,57,Male,High,2026-02-13
5791,36,Female,Low,2024-09-28
5792,70,Male,Low,2021-09-24
5793,18,Male,Low,2024-09-17
5794,22,Female,Low,2025-03-01
5795,44,Female,Low,2023-08-10
5796,33,Female,High,2022-02-23
5797,23,Male,Low,2021-10-29
5798,57,Male,Low,2025-07-31
5799,30,Female,Low,2025-09-11
5800,65,Female,High,2023-09-08
5801,79,Male,High,2022-02-18
5802,52,Male,Medium,2023-08-11
5803,36,Female,Low,2024-06-20
5804,29,Female,Low,2023-03-12
5805,33,Female,Low,2021-06-05
5806,76,Female,Low,2021-09-02
5807,60,Male,Medium,2023-03-20
5808,27,Male,Low,2023-02-23
5809,42,Male,Low,2025-10-07
5810,37,Male,Low,2026-01-17
5811,48,Female,Low,2023-02-02
5812,21,Male,Low,2021-12-09
5813,61,Female,Low,2021-12-22
5814,40,Male,Low,2024-06-18
5815,19,Male,Low,2025-03-23
5816,73,Male,High,2023-02-07
5817,39,Female,Low,2022-01-25
5818,68,Male,Low,2023-03-05
5819,74,Female,Low,2023-09-25
5820,54,Female,Low,2021-05-06
5821,25,Male,Medium,2024-08-31
5822,24,Female,Low,2023-05-12
5823,31,Male,Low,2022-11-02
5824,73,Female,High,2024-11-15
5825,72,Male,Medium,2024-03-31
5826,20,Female,Low,2022-01-31
5827,67,Female,Low,2023-01-27
5828,33,Male,Low,2022-01-13
5829,72,Male,Medium,2022-11-14
5830,36,Male,Low,2025-05-08
5831,68,Male,Low,2025-03-15
5832,35,Female,Low,2022-07-01
5833,69,Female,Low,2022-08-06
5834,33,Female,Medium,2024-10-23
5835,25,Female,High,2023-10-20
5836,77,Male,Low,2025-08-19
5837,50,Female,Low,2022-11-01
5838,66,Male,Low,2021-12-21
5839,29,Female,Medium,2025-11-12
5840,79,Male,Medium,2021-05-05
5841,70,Male,High,2022-10-20
5842,28,Male,High,2025-12-23
5843,22,Male,Low,2025-06-03
5844,44,Male,Medium,2025-12-28
5845,29,Female,Low,2025-01-23
5846,34,Male,Low,2025-10-07
5847,23,Female,Low,2022-06-30
5848,50,Female,Low,2021-05-28
5849,22,Male,Medium,2022-12-27
5850,74,Female,Low,2025-04-14
5851,45,Female,Medium,2023-09-18
5852,31,Female,Low,2023-05-08
5853,22,Male,Low,2023-06-01
5854,71,Male,Low,2024-11-29
5855,73,Male,Low,2024-10-04
5856,76,Male,Low,2025-05-26
5857,50,Female,Low,2025-11-13
5858,79,Female,Medium,2024-07-26
5859,67,Female,Low,2022-01-22
5860,65,Female,Low,2021-03-22
5861,58,Female,Medium,2025-06-07
5862,36,Female,Low,2023-10-29
5863,39,Male,Low,2025-11-30
5864,22,Female,Low,2022-11-13
5865,76,Female,Low,2024-10-26
5866,19,Female,Low,2024-05-04
5867,47,Male,Low,2023-08-14
5868,64,Female,Low,2023-04-08
5869,56,Female,Low,2021-06-20
5870,21,Male,Low,2024-11-09
5871,50,Female,Low,2021-07-17
5872,30,Male,High,2023-10-26
5873,37,Male,Low,2024-12-29
5874,71,Female,Low,2025-09-15
5875,24,Female,Medium,2021-08-17
5876,32,Male,Medium,2021-07-24
5877,40,Female,Medium,2022-01-10
5878,31,Female,High,2024-07-08
5879,40,Male,Low,2023-06-16
5880,36,Male,Low,2022-05-12
5881,71,Female,Low,2025-11-21
5882,46,Male,Low,2025-03-07
5883,73,Female,Low,2024-05-31
5884,37,Female,Low,2022-02-11
5885,46,Female,Medium,2023-08-17
5886,41,Female,Low,2021-07-13
5887,35,Male,Low,2023-09-22
5888,27,Female,Low,2023-11-28
5889,58,Male,Low,2023-04-03
5890,74,Female,Medium,2024-02-09
5891,25,Female,High,2022-04-30
5892,43,Male,Medium,2022-09-10
5893,79,Female,Low,2022-11-04
5894,46,Male,High,2025-10-29
5895,27,Male,Low,2023-08-31
5896,34,Female,Medium,2021-03-10
5897,19,Female,Low,2024-11-07
5898,23,Female,Low,2024-04-26
5899,75,Female,High,2024-01-21
5900,22,Male,Low,2024-12-01
5901,45,Female,Medium,2023-10-18
5902,79,Female,Low,2024-05-10
5903,58,Female,Medium,2025-07-26
5904,22,Female,High,2025-09-11
5905,35,Female,Low,2025-01-29
5906,43,Male,Low,2021-09-20
5907,37,Female,Low,2025-09-30
5908,58,Male,High,2023-07-18
5909,66,Female,Low,2025-12-18
5910,44,Female,Low,2022-06-23
5911,66,Female,Low,2025-07-17
5912,29,Male,Low,2022-08-01
5913,24,Female,Low,2022-06-05
5914,76,Male,Low,2025-06-26
5915,20,Male,Medium,2023-08-02
5916,27,Female,Low,2021-03-28
5917,51,Male,Low,2021-11-06
5918,42,Female,Low,2025-04-02
5919,52,Female,Low,2023-01-24
5920,33,Male,High,2022-01-29
5921,19,Female,Low,2021-09-21
5922,77,Female,Low,2022-01-07
5923,41,Male,Low,2024-10-30
5924,27,Male,Medium,2023-04-11
5925,55,Male,High,2024-02-17
5926,39,Male,Low,2024-12-31
5927,43,Male,Low,2022-08-13
5928,60,Male,Low,2024-12-28
5929,72,Female,Medium,2023-12-10
5930,56,Male,Low,2024-04-18
5931,44,Male,High,2022-01-09
5932,46,Female,Medium,2023-08-07
5933,64,Female,Medium,2023-01-11
5934,55,Male,Low,2023-09-17
5935,37,Male,Low,2025-10-14
5936,44,Female,Medium,2024-09-16
5937,58,Male,Low,2024-05-22
5938,71,Male,Low,2021-04-29
5939,37,Female,Low,2024-06-21
5940,61,Male,Low,2022-12-20
5941,36,Female,Low,2023-12-20
5942,37,Male,Low,2024-10-20
5943,52,Female,Low,2023-08-02
5944,64,Female,Low,2024-04-22
5945,19,Female,Low,2022-01-04
5946,47,Male,Low,2022-09-17
5947,70,Female,Low,2022-11-22
5948,51,Male,Medium,2021-12-18
5949,39,Female,Medium,2022-08-04
5950,20,Female,Medium,2026-01-20
5951,23,Female,Medium,2023-05-16
5952,32,Male,Low,2022-03-02
5953,44,Male,Low,2022-07-15
5954,27,Female,Low,2025-12-22
5955,26,Male,Low,2022-10-05
5956,50,Male,Low,2023-09-01
5957,49,Male,Low,2023-05-15
5958,65,Female,High,2024-01-20
5959,23,Male,Low,2024-10-17
5960,58,Female,Low,2025-01-17
5961,76,Female,High,2024-05-25
5962,53,Female,Medium,2024-01-03
5963,76,Male,Low,2023-04-08
5964,77,Female,High,2024-03-04
5965,19,Male,Low,2026-01-21
5966,46,Male,Medium,2024-06-18
5967,21,Female,Low,2022-02-28
5968,18,Female,Low,2025-03-22
5969,36,Female,Medium,2021-06-30
5970,43,Male,Low,2024-08-03
5971,42,Male,Low,2021-06-16
5972,27,Female,Low,2025-11-24
5973,70,Female,Low,2021-09-25
5974,32,Male,High,2022-09-14
5975,76,Male,Low,2023-03-13
5976,39,Female,Low,2023-08-07
5977,68,Male,Low,2025-01-17
5978,65,Male,Low,2021-09-16
5979,38,Male,Low,2024-12-19
5980,76,Male,Low,2022-11-07
5981,73,Male,High,2022-10-17
5982,39,Male,Low,2026-01-20
5983,53,Female,Low,2021-04-09
5984,51,Male,Low,2022-07-25
5985,47,Female,Low,2026-02-19
5986,42,Female,Low,2022-09-15
5987,62,Male,Medium,2022-11-17
5988,45,Female,High,2023-01-10
5989,18,Female,Low,2022-04-22
5990,66,Female,Low,2024-09-24
5991,62,Male,High,2022-04-30
5992,21,Female,Low,2021-10-28
5993,24,Male,Low,2023-10-26
5994,66,Female,High,2022-10-26
5995,26,Female,Medium,2024-04-19
5996,53,Female,Low,2023-03-21
5997,36,Female,Low,2024-08-11
5998,18,Male,Low,2026-01-01
5999,27,Female,Low,2023-12-03
6000,53,Female,Medium,2024-06-07
6001,26,Male,Low,2025-07-16
6002,62,Male,Low,2022-03-28
6003,63,Male,Low,2025-10-27
6004,59,Female,Low,2026-01-10
6005,49,Male,Low,2024-07-04
6006,49,Male,Medium,2021-11-23
6007,23,Male,Low,2021-11-14
6008,65,Male,Low,2024-07-29
6009,55,Male,Low,2026-01-15
6010,34,Male,Medium,2024-01-28
6011,27,Female,Low,2024-04-29
6012,67,Male,Low,2025-10-09
6013,44,Female,Low,2023-02-21
6014,71,Male,Low,2023-09-02
6015,67,Male,Medium,2024-08-16
6016,52,Male,Low,2024-07-30
6017,69,Female,Medium,2023-12-14
6018,76,Male,Medium,2025-04-25
6019,38,Male,High,2024-10-24
6020,42,Male,Low,2025-05-16
6021,45,Male,Low,2021-11-10
6022,64,Female,Low,2023-01-16
6023,32,Female,Low,2025-10-11
6024,21,Female,Medium,2022-12-20
6025,46,Female,Medium,2025-04-15
6026,76,Female,Low,2023-09-06
6027,26,Male,Low,2022-01-07
6028,44,Male,Low,2023-06-21
6029,43,Male,Low,2023-06-04
6030,36,Female,Medium,2021-09-11
6031,73,Male,Low,2024-07-22
6032,45,Female,Low,2026-02-12
6033,34,Male,Low,2021-09-20
6034,60,Female,High,2021-12-04
6035,74,Male,Low,2024-06-10
6036,58,Male,High,2022-01-10
6037,59,Male,Medium,2022-12-06
6038,67,Male,Low,2023-01-12
6039,37,Female,Low,2026-02-07
6040,62,Male,Low,2022-03-25
6041,57,Male,Low,2025-11-12
6042,56,Male,Medium,2022-09-08
6043,66,Female,Low,2025-08-20
6044,70,Male,Low,2021-09-27
6045,40,Male,Low,2023-07-18
6046,64,Male,Low,2022-11-12
6047,49,Male,Low,2025-01-02
6048,69,Male,Low,2021-09-09
6049,64,Female,Low,2024-04-25
6050,50,Female,Low,2022-09-15
6051,74,Female,Low,2025-07-07
6052,63,Male,Low,2024-03-07
6053,22,Female,Low,2021-06-22
6054,60,Male,Medium,2024-03-03
6055,65,Male,Low,2021-10-11
6056,51,Male,Low,2022-10-09
6057,57,Male,Low,2023-06-22
6058,28,Female,Low,2025-09-18
6059,78,Female,Low,2023-01-29
6060,67,Female,High,2024-05-10
6061,20,Male,Low,2024-04-30
6062,79,Female,Low,2021-04-26
6063,75,Female,Low,2023-08-12
6064,50,Male,Low,2021-06-12
6065,28,Female,Low,2025-06-17
6066,33,Male,Low,2022-03-01
6067,35,Female,High,2022-10-15
6068,47,Female,Low,2024-10-20
6069,65,Female,Low,2021-08-26
6070,72,Male,High,2024-04-11
6071,27,Female,Medium,2023-04-04
6072,35,Female,High,2023-12-17
6073,55,Female,Low,2022-01-17
6074,36,Female,Low,2021-10-08
6075,53,Male,Medium,2023-11-01
6076,76,Male,Low,2025-08-17
6077,30,Female,Low,2024-08-10
6078,73,Female,Medium,2022-11-21
6079,63,Female,Low,2022-09-19
6080,20,Male,Medium,2021-10-01
6081,27,Female,High,2022-01-23
6082,55,Female,Medium,2023-07-23
6083,18,Male,Low,2022-12-07
6084,72,Male,Low,2025-03-19
6085,73,Male,Medium,2021-08-03
6086,44,Female,High,2025-07-28
6087,63,Male,Low,2022-03-03
